33245,0.499153,-0.0460069
63469,0.497646,-0.0502844
52047,0.497193,-0.0101055
22404,0.493555,-0.0400782
31521,0.493343,-0.0378924
28383,0.493241,-0.0235903
95031,0.492863,-0.0469954
63879,0.492305,-0.0317464
80162,0.492197,-0.04622
48204,0.491088,-0.0515484
31033,0.488792,-0.0495541
48206,0.488258,-0.030901
21219,0.488151,-0.0339243
93006,0.48745,-0.0441858
8754,0.486348,-0.052426
53939,0.485962,-0.0160322
5261,0.485659,-0.0345245
70707,0.484134,-0.0463168
15207,0.483952,-0.027668
44862,0.481814,-0.0472083
54514,0.48175,-0.0281888
95208,0.480904,-0.0457826
38231,0.480438,-0.054323
23927,0.480388,-0.0515471
38502,0.480049,-0.0332921
31708,0.47976,-0.0505307
29368,0.479655,-0.0165912
11969,0.477768,-0.0333311
77219,0.476976,-0.0474523
49508,0.47607,-0.0523682
64862,0.475222,-0.0334988
35073,0.47508,-0.0269517
59406,0.474886,-0.036777
77841,0.472846,-0.0403113
49816,0.472475,-0.0397478
46011,0.471241,-0.0417819
56022,0.470937,-0.0392267
36003,0.469478,-0.0287411
63384,0.468018,-0.0488195
8101,0.467968,-0.045772
38369,0.467898,-0.0495536
37939,0.46756,-0.0338387
34749,0.467223,-0.045505
38774,0.466777,-0.0471877
37901,0.466684,-0.0390394
77255,0.466592,-0.0346067
85366,0.465287,-0.031189
79926,0.464399,0.000988222
95402,0.463802,-0.0423723
31908,0.462478,-0.0488574
81215,0.461148,-0.0490873
35236,0.460244,-0.0405623
39082,0.460176,-0.0224431
90701,0.459981,-0.0278101
57754,0.457779,-0.0383529
48832,0.457027,-0.0318027
63074,0.453075,-0.0442542
72419,0.451475,-0.0385024
33526,0.450599,-0.0484966
96009,0.442221,-0.0427148
28241,0.441952,-0.0535052
28406,0.436336,-0.0498722
31420,0.434004,-0.0337138
27533,0.433678,-0.0439858
13406,0.43042,-0.0302707
97453,0.429925,-0.0483541
19936,0.429761,-0.0446596
97281,0.428841,-0.0376424
77284,0.428563,-0.0519049
29581,0.426257,-0.0456995
10984,0.426209,-0.0438959
30903,0.424846,-0.0508049
44507,0.424592,-0.0253748
36862,0.423061,-0.0518273
1905,0.422822,-0.0259473
28090,0.421718,-0.0437359
96721,0.420844,-0.0310014
97208,0.419409,-0.0341784
16921,0.41936,-0.020703
32362,0.418848,-0.032076
16372,0.418571,-0.0118231
47017,0.418326,-0.0425325
28501,0.417574,-0.0568409
43516,0.417393,-0.042467
81612,0.415831,-0.0360587
7019,0.415724,-0.0389776
29610,0.41091,-0.0314432
30105,0.410481,-0.0447907
71458,0.40997,-0.0424075
17005,0.40995,-0.0449591
31063,0.407967,-0.0286903
13479,0.407553,-0.0219933
66755,0.40688,-0.0361674
72115,0.405528,-0.0431185
43916,0.405019,-0.0206061
7511,0.403672,-0.0322046
87103,0.400836,-0.0376429
80037,0.399512,-0.0487528
28021,0.398359,-0.0193713
30919,0.398097,-0.0457073
41014,0.396534,-0.0109806
61440,0.396471,-0.0407193
38310,0.395208,-0.0142678
72451,0.39507,-0.0116122
19501,0.395032,-0.0461034
86003,0.394806,-0.0312737
48844,0.394558,-0.0317663
25569,0.39377,-0.0377671
83816,0.392992,-0.0267637
48219,0.392183,-0.0471998
62630,0.392115,-0.0201531
5407,0.392078,-0.023015
49004,0.391832,-0.0336419
1961,0.391509,-0.0495843
50233,0.389969,-0.0435534
89510,0.389804,-0.0337453
28728,0.389487,-0.0433749
90733,0.389468,-0.0371656
24530,0.388936,-0.0337129
38659,0.387874,-0.0230366
48045,0.387732,-0.051807
27872,0.386285,-0.0149057
27341,0.384545,-0.0415623
19603,0.384281,-0.0406098
89318,0.384241,-0.0434208
91785,0.384167,-0.0413017
32302,0.384142,-0.0432887
86339,0.38404,-0.0313173
93456,0.382459,-0.0287613
47331,0.38184,-0.0469248
7603,0.377439,-0.0353709
48197,0.375414,-0.040396
1885,0.375181,-0.0327354
62708,0.373823,-0.0508807
62835,0.373559,-0.0452638
8241,0.373499,-0.0210618
38643,0.373442,-0.025371
29211,0.372341,-0.0395367
12491,0.370769,-0.0258858
66008,0.368927,-0.0082459
97050,0.367847,-0.0368802
64126,0.367363,-0.0493148
64502,0.366418,-0.04175
27416,0.365404,-0.0440944
8326,0.364755,-0.031507
59772,0.364753,-0.0263737
38827,0.364207,-0.0452715
32733,0.361478,-0.0431772
47469,0.361435,-0.0530005
44865,0.361239,-0.0203463
7087,0.3609,-0.037809
2808,0.360154,-0.0115306
2152,0.359672,-0.0402127
18463,0.358877,-0.0375011
77726,0.356572,-0.0355812
76136,0.354845,-0.0292813
18219,0.354672,-0.0334525
21861,0.354584,-0.0447701
7107,0.354568,-0.0302365
33416,0.354044,-0.0169291
24851,0.351699,-0.0301687
2761,0.351163,-0.0407208
93403,0.350512,-0.0334889
32936,0.35031,-0.0399895
30360,0.348724,-0.0418278
46411,0.34802,-0.0329447
12212,0.347903,-0.0277927
31519,0.346129,-0.0488463
87533,0.345459,0.00381458
79114,0.344559,-0.0499218
3469,0.344134,-0.0484709
53943,0.344089,-0.0209107
33509,0.343856,-0.0489253
66851,0.343193,-0.0437672
48238,0.342885,-0.0512154
62367,0.342363,-0.0325863
95654,0.342045,-0.0348949
92359,0.341413,-0.0255266
28624,0.341283,-0.0373124
43227,0.340801,-0.0453574
38676,0.340766,-0.0073628
26102,0.340172,-0.0329207
46107,0.338951,-0.00340421
27801,0.338938,-0.0459153
37238,0.338883,-0.0178834
3447,0.335734,-0.0122664
47202,0.335299,-0.041576
35255,0.332702,-0.0368282
7763,0.332294,-0.0100486
64723,0.332186,-0.0228923
33951,0.331035,-0.0496879
62932,0.330782,-0.0266673
29079,0.328834,-0.0263047
95709,0.327903,-0.0184149
32721,0.326225,-0.0297125
28229,0.325547,-0.0186303
28106,0.325381,-0.0440374
23881,0.325196,-0.0155952
12466,0.325104,-0.0309362
23234,0.324415,-0.0404731
29841,0.324069,-0.0178981
2839,0.323981,-0.0260437
24558,0.323364,-0.0479612
72216,0.320088,-0.0479187
54531,0.318751,-0.0232042
86340,0.318732,-0.0420327
8027,0.318591,-0.022429
38367,0.318124,-0.0262163
3041,0.317854,-0.0266009
29828,0.317384,-0.0277526
6904,0.317131,-0.0508273
63437,0.316105,-0.0293607
48208,0.31584,-0.0415289
77273,0.31583,-0.0380945
22656,0.31329,-0.0387895
83205,0.310794,-0.0338955
37016,0.309837,-0.0234774
92674,0.309535,-0.0463811
71765,0.308575,-0.0379159
97291,0.308401,-0.0350467
93031,0.307043,-0.0419773
78761,0.306842,-0.0529712
42437,0.30667,-0.0408687
72702,0.306309,-0.0322084
35602,0.306208,-0.0460878
49236,0.305701,-0.0305123
38079,0.305418,-0.0300851
30445,0.305318,-0.032201
71496,0.305071,-0.0379934
72403,0.304588,-0.023463
40357,0.303799,-0.0115466
32205,0.301887,-0.033595
44511,0.301752,-0.0268851
68874,0.301366,-0.0444377
38551,0.301288,-0.0194031
66859,0.301181,-0.030351
48601,0.301086,-0.0443643
2358,0.300694,-0.0338377
72346,0.299163,-0.0203204
29597,0.298252,-0.0405338
33303,0.29814,-0.046772
38610,0.298046,-0.0425074
21802,0.297701,-0.0425263
85548,0.297468,-0.0350874
97307,0.294742,-0.0432995
89049,0.294431,-0.0339959
33147,0.289665,-0.0454407
78427,0.289403,-0.0387022
34712,0.289216,-0.026097
47161,0.289205,-0.0297281
14211,0.288433,-0.0468252
13054,0.287445,-0.0405048
31042,0.285486,-0.0282925
7050,0.284034,-0.0383926
26175,0.282181,-0.0404671
61410,0.282019,-0.0421049
29555,0.278871,-0.0434372
75380,0.278412,-0.0379484
18935,0.278,-0.0448588
92401,0.277403,-0.0339681
21207,0.2769,-0.041826
77413,0.276826,-0.0259658
77305,0.276707,-0.0353464
93302,0.276582,-0.0330926
7662,0.275709,-0.0379859
15558,0.275409,-0.0143472
12428,0.274952,-0.0403572
90801,0.274468,-0.0380887
53930,0.273313,-0.0445418
45406,0.273243,-0.00548489
38241,0.272205,-0.0278044
17980,0.271852,-0.0355188
99211,0.271781,-0.0186654
62306,0.270539,-0.0309756
46409,0.269548,-0.0420555
23303,0.269079,-0.0310897
98361,0.26849,-0.038667
24185,0.267949,-0.0434051
36736,0.267378,-0.00137826
33420,0.267183,-0.0379447
98566,0.26707,-0.0142786
1107,0.266982,-0.0460477
35574,0.266529,-0.00290097
48160,0.266,-0.0381752
95427,0.265611,-0.0266844
33497,0.264776,-0.0352212
69103,0.263963,-0.0432573
92654,0.263509,-0.026197
7509,0.26227,-0.0414028
48427,0.260617,-0.0462465
46201,0.260478,-0.0232777
47808,0.260095,-0.0158842
44305,0.259566,-0.022514
15759,0.258643,-0.0431408
97486,0.25831,-0.0322676
64874,0.25751,-0.0110448
8502,0.257242,-0.0301121
12822,0.257119,-0.0482592
27292,0.256915,-0.0497463
47384,0.256223,-0.0279478
28353,0.256147,-0.0314883
61322,0.25569,-0.027377
98061,0.255668,-0.036606
29417,0.255287,-0.0363131
44630,0.255152,-0.0429964
81002,0.254896,-0.0323157
40253,0.254148,-0.0326004
1831,0.252558,-0.0465712
70181,0.252351,-0.033958
15469,0.251381,-0.0463325
63621,0.251122,-0.0212617
43968,0.250875,-0.0435466
36101,0.250098,-0.0134763
47380,0.249324,-0.0446919
80207,0.248475,-0.0119138
93729,0.247111,-0.0400975
26293,0.247031,-0.0226387
32417,0.245657,-0.0423342
29112,0.244601,-0.0335144
43609,0.244539,-0.0408316
62956,0.244241,-0.0218565
70821,0.243051,-0.040214
95537,0.24269,-0.0424273
64125,0.242166,-0.0408111
8809,0.241773,-0.0148561
56166,0.241703,-0.0288076
65254,0.241589,-0.0374569
49504,0.240978,-0.0379821
46501,0.240888,-0.0387829
19142,0.240834,-0.0329169
57709,0.240499,-0.0421775
90715,0.240305,-0.00356107
28739,0.239868,-0.0116521
16512,0.239801,-0.0371325
29351,0.239304,-0.0265676
98046,0.239294,-0.0459717
46784,0.238024,-0.0425774
35206,0.23767,-0.0404246
33802,0.237337,-0.0273439
32433,0.236941,-0.0296335
28637,0.236281,-0.0418909
32795,0.235967,-0.0307533
66936,0.234975,-0.0398325
32447,0.234727,-0.0345495
30108,0.234698,-0.0446376
23450,0.234127,-0.0352848
38725,0.23345,-0.0342995
74147,0.232329,-0.0401902
53069,0.23113,-0.0285782
4747,0.229861,-0.0291735
46224,0.22941,-0.0380729
17820,0.229149,-0.0372636
44086,0.22897,-0.0194276
45439,0.228135,-0.0413813
85064,0.227079,-0.0320951
98385,0.225768,-0.0322873
45225,0.225361,-0.0329085
35061,0.223973,-0.0388703
31569,0.223954,-0.00931201
28575,0.22311,0.011807
7015,0.223055,-0.00671441
62477,0.221223,-0.030223
60921,0.221068,-0.0251674
49288,0.220612,-0.0428095
48021,0.220217,-0.0419497
99118,0.219806,-0.00961786
31011,0.218916,-0.0365129
19604,0.21868,-0.0200912
12810,0.218245,-0.0142064
98850,0.21793,-0.0325981
97339,0.217568,-0.020683
29475,0.217047,-0.0182566
10988,0.216715,-0.0107506
12458,0.216526,-0.0252331
47401,0.21574,-0.0218369
54875,0.214981,-0.0182478
1888,0.214811,-0.0477797
24055,0.214581,-0.0366567
7721,0.214196,-0.0263106
73573,0.213964,-0.0274223
62665,0.213526,-0.0281225
46901,0.212593,-0.0451269
80123,0.212306,-0.0184567
28338,0.211096,-0.027195
93423,0.209449,-0.00678031
92267,0.209193,-0.00108052
13317,0.208186,-0.0396668
33310,0.207902,-0.0395938
44052,0.207549,-0.0447198
49886,0.207528,-0.031214
17120,0.206431,-0.0489526
72041,0.206204,-0.0313161
16248,0.206161,-0.0355266
43730,0.206081,-0.0316226
31099,0.205938,-0.0327437
60441,0.205221,-0.0104776
78853,0.205102,-0.0395617
37186,0.204053,-0.0435339
44003,0.203875,-0.044046
44080,0.202875,0.0010642
27508,0.202823,-0.0207844
33443,0.202057,-0.0359547
47407,0.201647,-0.0411783
99802,0.201522,-0.0321515
4070,0.200194,-0.0280702
13902,0.200096,-0.03688
37116,0.198359,-0.0319701
14138,0.198304,0.00993306
43332,0.197994,-0.033591
49410,0.196508,-0.0329922
44854,0.195954,-0.0380777
46616,0.195503,-0.039201
28302,0.195376,-0.0201111
32780,0.193903,0.00154494
48216,0.19384,-0.0433364
62895,0.193729,0.00553684
62571,0.193583,-0.0203612
13110,0.192461,-0.0237098
15907,0.191732,-0.0226864
94929,0.190735,-0.0144598
78244,0.189925,-0.0106089
13780,0.189389,-0.01589
29163,0.189328,-0.023482
31706,0.188825,-0.0412995
62466,0.188363,-0.0356284
78768,0.188224,-0.0480689
30669,0.188137,-0.0432174
5650,0.187882,-0.0245361
14213,0.187391,-0.0472945
60928,0.187008,-0.0154043
24413,0.186704,-0.0217201
14471,0.186489,-0.0142751
49274,0.185648,-0.0274004
92415,0.184976,-0.0556662
36467,0.184847,-0.0336545
29180,0.184716,-0.041539
54459,0.184667,-0.0232839
21734,0.183737,-0.0430336
72461,0.183581,-0.043282
66060,0.18259,-0.0372031
41512,0.182106,-0.0247338
44053,0.18175,-0.0232861
2863,0.181722,-0.0446261
74402,0.181645,-0.0371205
29502,0.181642,-0.0337367
75963,0.180614,-0.0363517
60104,0.180496,-0.0359768
39474,0.180416,-0.0216252
27829,0.1803,0.000601486
48237,0.17951,-0.037323
48210,0.179204,-0.0356228
29648,0.177118,-0.0305173
50076,0.176657,-0.0185581
35010,0.176162,-0.03592
33061,0.176078,-0.0309001
33425,0.175742,-0.0439983
13851,0.175408,-0.0358028
46952,0.175078,-0.0372299
70616,0.174675,-0.0358842
77553,0.174622,-0.0219718
62448,0.174177,-0.00400014
88311,0.173655,-0.0317968
1109,0.173521,-0.0466896
94979,0.172344,-0.0402485
47724,0.172206,-0.0299515
28041,0.171859,-0.0281569
16627,0.171009,0.00450141
8232,0.169376,-0.0139777
24528,0.168776,-0.0446502
27962,0.168582,-0.043473
85645,0.16837,-0.00296652
48030,0.168029,-0.0448603
14302,0.167441,-0.035942
30916,0.167113,-0.0307466
19567,0.16654,-0.0457472
60415,0.166343,-0.0307941
27802,0.165998,-0.0470535
29340,0.165867,-0.0249004
30673,0.164945,-0.0281381
14094,0.164593,-0.0415032
19075,0.164315,-0.00993077
44142,0.163964,-0.0250297
70094,0.16348,0.0200921
18102,0.162585,-0.00980111
66872,0.161272,-0.013104
32572,0.160543,-0.0158865
63702,0.16001,-0.0178058
39121,0.159351,-0.0474034
5743,0.158907,-0.0268111
48805,0.157472,-0.031385
15134,0.157262,-0.0233721
90748,0.157083,-0.0470167
99021,0.15674,-0.040106
62255,0.156655,-0.0277346
29138,0.156585,-0.042411
75496,0.155426,-0.0280465
96057,0.155171,-0.0341718
7946,0.154923,-0.0350872
53148,0.154909,-0.0223469
36323,0.154848,-0.0287087
23832,0.15454,-0.0294816
19094,0.154454,-0.0405806
18956,0.153818,-0.0235517
8848,0.153732,-0.0378909
7675,0.153708,-0.0366871
95715,0.153672,0.00401088
1904,0.153471,-0.031911
13041,0.15331,-0.027211
38666,0.153243,-0.0421539
60135,0.153123,-0.037666
44485,0.152984,-0.0280822
42302,0.152741,-0.0109229
59807,0.152729,-0.039411
94522,0.152702,-0.0335046
88330,0.152702,-0.0337466
71921,0.15171,-0.0198153
